Transaction ID,Customer ID,Purchase Date,Age,Gender,Location,Online/Offline,Online Store,Category,Item Purchased,Brand,Color,Size,Quantity,Purchase Amount (₹),Discount (%),Festival/Sale,Shipping Charge (₹),Delivery Speed,Delivery Time (Days),Subscription Status,Payment Method,Review Rating,Return Status,Previous Purchases,season,age_group
TXN509540,CUST000766,2023-05-21,64,Female,Chennai,Offline,In-Store Purchase,Accessories,Backpack,Levis,White,Free Size,1,3927,1,Standard Day,0,N/A (Offline),0,No,Credit Card,5,Not Returned,6,summer,Adult
TXN500070,CUST000452,2023-05-22,43,Male,Chandigarh,Online,Myntra,Clothing,T-shirt,Zara,Black,XS,2,2448,10,Standard Day,40,Standard,6,Yes,Net Banking,2,Not Returned,27,summer,Adult
TXN500230,CUST001436,2023-05-22,60,Male,Mumbai,Online,Flipkart,Footwear,Sneakers,Adidas,Grey,11,1,24040,12,Standard Day,60,Standard,6,No,UPI,4,Returned,2,summer,Adult
TXN500436,CUST002980,2023-05-22,54,Male,Gurgaon,Online,Nykaa,Footwear,Sneakers,Nike,Red,8,1,15650,14,Standard Day,99,Express,1,No,UPI,3,Not Returned,2,summer,Adult
TXN500802,CUST000250,2023-05-22,23,Other,Patna,Offline,In-Store Purchase,Clothing,Shorts,Nike,Navy,XS,2,6894,6,Standard Day,0,N/A (Offline),0,No,UPI,3,Returned,0,summer,Young Adult
TXN501598,CUST003129,2023-05-22,21,Female,Chennai,Online,Myntra,Clothing,T-shirt,HRX,Olive,XS,4,3211,8,Standard Day,0,Standard,4,Yes,UPI,3,Not Returned,70,summer,Young Adult
TXN502226,CUST003364,2023-05-22,19,Female,Indore,Online,Ajio,Accessories,Sunglasses,Fastrack,Beige,Free Size,1,3985,4,Standard Day,0,Standard,7,Yes,Debit Card,3,Returned,10,summer,Young Adult
TXN503101,CUST001681,2023-05-22,46,Male,Jaipur,Online,Meesho,Clothing,Jeans,Allen Solly,Green,XS,1,4862,6,Standard Day,0,Express,2,Yes,UPI,4,Not Returned,10,summer,Adult
TXN503313,CUST003260,2023-05-22,36,Male,Bangalore,Online,Meesho,Footwear,Sneakers,Puma,Brown,6,1,23153,7,Standard Day,40,Standard,5,No,UPI,5,Not Returned,10,summer,Adult
TXN504180,CUST000062,2023-05-22,19,Male,Chandigarh,Online,Amazon,Footwear,Sneakers,Nike,White,7,1,16970,12,Standard Day,40,Express,1,No,Cash on Delivery,4,Not Returned,7,summer,Young Adult
TXN505904,CUST001371,2023-05-22,57,Female,Visakhapatnam,Online,Ajio,Footwear,Sneakers,Nike,Blue,7,2,18343,6,Standard Day,0,Express,2,No,UPI,5,Not Returned,6,summer,Adult
TXN506196,CUST003282,2023-05-22,62,Female,Ahmedabad,Online,Meesho,Accessories,Wallet,Wildcraft,Black,Free Size,1,2254,13,Standard Day,0,Express,1,Yes,Debit Card,3,Not Returned,0,summer,Adult
TXN506662,CUST001800,2023-05-22,28,Male,Kochi,Online,Ajio,Footwear,Sneakers,Adidas,Black,9,1,20508,0,Standard Day,40,Express,1,No,Credit Card,4,Not Returned,1,summer,Adult
TXN507242,CUST000780,2023-05-22,46,Female,Hyderabad,Online,Flipkart,Footwear,Sneakers,Nike,Black,7,1,13114,13,Standard Day,0,Standard,7,Yes,UPI,3,Not Returned,14,summer,Adult
TXN507260,CUST001382,2023-05-22,56,Female,Patna,Online,Flipkart,Clothing,T-shirt,Zara,Grey,M,2,4341,1,Standard Day,40,Standard,5,No,UPI,4,Not Returned,24,summer,Adult
TXN508640,CUST001089,2023-05-22,62,Male,Chennai,Offline,In-Store Purchase,Clothing,Jacket,Adidas,Red,S,1,8064,9,Standard Day,0,N/A (Offline),0,No,UPI,3,Not Returned,6,summer,Adult
TXN508937,CUST001208,2023-05-22,61,Female,Visakhapatnam,Online,Myntra,Footwear,Boots,Zara,Brown,8,1,3277,4,Standard Day,60,Standard,5,No,Cash on Delivery,3,Not Returned,0,summer,Adult
TXN509105,CUST001444,2023-05-22,40,Male,Pune,Online,Ajio,Clothing,Trousers,Max,Green,XS,1,2018,3,Standard Day,0,Standard,5,Yes,UPI,2,Not Returned,44,summer,Adult
TXN509275,CUST003258,2023-05-22,24,Male,Nagpur,Online,Nykaa,Clothing,Shorts,Max,Grey,L,1,830,0,Standard Day,99,Standard,5,No,UPI,2,Not Returned,10,summer,Young Adult
TXN509431,CUST003166,2023-05-22,54,Male,Kolkata,Online,Ajio,Footwear,Running Shoes,Nike,Blue,7,1,9442,7,Standard Day,0,Standard,4,No,Cash on Delivery,4,Not Returned,4,summer,Adult
TXN500239,CUST003449,2023-05-23,19,Male,Ahmedabad,Online,Flipkart,Clothing,Saree,FabIndia,Beige,XS,1,1512,13,Standard Day,40,Standard,4,No,Debit Card,5,Not Returned,43,summer,Young Adult
TXN500568,CUST001249,2023-05-23,30,Male,Delhi,Offline,In-Store Purchase,Footwear,Sneakers,Puma,Beige,9,1,18376,3,Standard Day,0,N/A (Offline),0,Yes,UPI,5,Not Returned,8,summer,Adult
TXN501188,CUST001458,2023-05-23,31,Male,Kochi,Online,Meesho,Clothing,Kurta,Biba,Beige,XL,1,815,3,Standard Day,0,Same Day,0,No,Cash on Delivery,4,Not Returned,22,summer,Adult
TXN501591,CUST001208,2023-05-23,61,Female,Visakhapatnam,Online,Nykaa,Clothing,Saree,Max,Navy,XS,1,632,7,Standard Day,40,Express,2,No,UPI,3,Returned,1,summer,Adult
TXN503915,CUST002402,2023-05-23,44,Male,Visakhapatnam,Offline,In-Store Purchase,Footwear,Slippers,Max,Grey,11,1,175,7,Standard Day,0,N/A (Offline),0,No,UPI,2,Not Returned,20,summer,Adult
TXN505487,CUST001636,2023-05-23,63,Male,Visakhapatnam,Online,Meesho,Clothing,Jacket,Adidas,Olive,XXL,3,19566,13,Standard Day,40,Express,1,No,UPI,4,Not Returned,47,summer,Adult
TXN505641,CUST001795,2023-05-23,33,Female,Bangalore,Offline,In-Store Purchase,Footwear,Formal Shoes,Max,Grey,9,2,2224,3,Standard Day,0,N/A (Offline),0,No,Cash,2,Returned,0,summer,Adult
TXN505759,CUST002549,2023-05-23,21,Female,Visakhapatnam,Online,Meesho,Footwear,Running Shoes,Adidas,Navy,11,1,8988,0,Standard Day,0,Standard,5,Yes,Net Banking,4,Not Returned,0,summer,Young Adult
TXN506332,CUST001276,2023-05-23,21,Male,Noida,Offline,In-Store Purchase,Accessories,Cap,Puma,Green,Free Size,3,4785,4,Standard Day,0,N/A (Offline),0,Yes,Credit Card,4,Not Returned,6,summer,Young Adult
TXN508299,CUST002763,2023-05-23,48,Female,Pune,Online,Nykaa,Clothing,Jeans,Levis,Red,XXL,1,3600,3,Standard Day,0,Standard,4,Yes,Credit Card,4,Not Returned,4,summer,Adult
TXN508413,CUST000706,2023-05-23,36,Female,Chennai,Offline,In-Store Purchase,Clothing,Kurta,Max,Grey,XL,2,2149,6,Standard Day,0,N/A (Offline),0,No,UPI,2,Returned,14,summer,Adult
TXN509100,CUST002112,2023-05-23,19,Male,Delhi,Online,Ajio,Accessories,Backpack,Wildcraft,Grey,Free Size,1,2175,15,Standard Day,0,Express,2,Yes,UPI,2,Returned,14,summer,Young Adult
TXN509231,CUST001599,2023-05-23,19,Male,Bangalore,Online,Amazon,Clothing,Trousers,Zara,Brown,S,1,2001,3,Standard Day,0,Standard,6,Yes,UPI,4,Not Returned,40,summer,Young Adult
TXN509244,CUST000269,2023-05-23,48,Female,Bangalore,Online,Flipkart,Footwear,Sneakers,Adidas,Black,10,1,9186,11,Standard Day,60,Standard,3,No,Debit Card,4,Not Returned,0,summer,Adult
TXN509758,CUST000910,2023-05-23,43,Male,Kolkata,Online,Nykaa,Accessories,Bag,Tommy Hilfiger,Olive,Free Size,1,7965,7,Standard Day,40,Standard,5,No,UPI,4,Not Returned,10,summer,Adult
TXN500434,CUST000066,2023-05-24,42,Male,Noida,Online,Meesho,Footwear,Boots,Zara,White,9,1,11343,8,Standard Day,0,Same Day,0,Yes,Net Banking,4,Not Returned,12,summer,Adult
TXN501103,CUST001428,2023-05-24,54,Male,Mumbai,Online,Myntra,Clothing,Jacket,Max,Red,XS,2,3793,9,Standard Day,40,Express,1,No,Net Banking,4,Not Returned,1,summer,Adult
TXN505811,CUST003439,2023-05-24,25,Female,Patna,Online,Nykaa,Clothing,Hoodie,HRX,Navy,XL,3,3161,4,Standard Day,0,Standard,6,Yes,Debit Card,1,Returned,27,summer,Young Adult
TXN505887,CUST002229,2023-05-24,35,Male,Visakhapatnam,Offline,In-Store Purchase,Clothing,Shorts,Puma,Black,XL,3,8577,8,Standard Day,0,N/A (Offline),0,Yes,Cash,4,Not Returned,22,summer,Adult
TXN506495,CUST000022,2023-05-24,18,Female,Patna,Online,Meesho,Footwear,Boots,Bata,Blue,7,1,4497,15,Standard Day,0,Standard,4,No,UPI,3,Not Returned,61,summer,Young Adult
TXN507542,CUST001325,2023-05-24,44,Other,Bangalore,Online,Myntra,Clothing,Shirt,Allen Solly,Black,L,1,928,3,Standard Day,40,Standard,4,No,UPI,4,Returned,35,summer,Adult
TXN507611,CUST001855,2023-05-24,53,Female,Surat,Offline,In-Store Purchase,Clothing,Kurta,Biba,Navy,M,1,2369,0,Standard Day,0,N/A (Offline),0,No,UPI,3,Not Returned,31,summer,Adult
TXN509305,CUST003234,2023-05-24,24,Male,Chandigarh,Online,Amazon,Footwear,Sneakers,Nike,Olive,11,1,29596,15,Standard Day,60,Standard,6,No,UPI,3,Returned,9,summer,Young Adult
TXN500035,CUST000995,2023-05-25,21,Male,Noida,Online,Ajio,Clothing,Shorts,HRX,Red,XXL,1,1517,14,Standard Day,60,Standard,6,No,Credit Card,2,Not Returned,17,summer,Young Adult
TXN500706,CUST000298,2023-05-25,37,Male,Chandigarh,Online,Flipkart,Accessories,Cap,Levis,Navy,M,1,1009,10,Standard Day,0,Standard,3,Yes,Debit Card,5,Returned,3,summer,Adult
TXN500809,CUST003396,2023-05-25,28,Male,Mumbai,Online,Myntra,Footwear,Sneakers,HRX,Red,10,1,4891,0,Standard Day,0,Standard,4,Yes,Cash on Delivery,3,Returned,0,summer,Adult
TXN502469,CUST001945,2023-05-25,61,Male,Gurgaon,Online,Flipkart,Footwear,Sandals,Zara,Brown,9,1,2773,5,Standard Day,40,Standard,7,Yes,UPI,3,Returned,22,summer,Adult
TXN503153,CUST002606,2023-05-25,51,Male,Bhubaneswar,Offline,In-Store Purchase,Footwear,Running Shoes,Puma,Olive,7,1,15904,0,Standard Day,0,N/A (Offline),0,No,Cash,4,Not Returned,51,summer,Adult
TXN503821,CUST000584,2023-05-25,44,Female,Indore,Online,Myntra,Footwear,Sneakers,Nike,Beige,9,1,31662,13,Standard Day,0,Standard,5,No,Cash on Delivery,4,Not Returned,4,summer,Adult
TXN503885,CUST003410,2023-05-25,33,Male,Noida,Offline,In-Store Purchase,Clothing,Kurta,Max,Black,M,2,1264,8,Standard Day,0,N/A (Offline),0,No,Cash,4,Returned,20,summer,Adult
TXN504507,CUST002911,2023-05-25,36,Male,Jaipur,Online,Ajio,Clothing,Jacket,Levis,Brown,XL,1,4057,10,Standard Day,60,Standard,4,No,Credit Card,4,Not Returned,52,summer,Adult
TXN504774,CUST000202,2023-05-25,49,Female,Chandigarh,Online,Flipkart,Footwear,Running Shoes,HRX,Grey,10,3,20625,2,Standard Day,0,Same Day,0,Yes,Debit Card,3,Not Returned,17,summer,Adult
TXN505549,CUST000430,2023-05-25,31,Male,Surat,Online,Ajio,Footwear,Running Shoes,HRX,Red,6,2,5274,1,Standard Day,0,Standard,3,No,Cash on Delivery,3,Not Returned,3,summer,Adult
TXN506088,CUST000680,2023-05-25,37,Female,Gurgaon,Online,Myntra,Clothing,Trousers,Roadster,Navy,M,2,4582,6,Standard Day,0,Standard,3,Yes,UPI,3,Not Returned,82,summer,Adult
TXN506250,CUST001429,2023-05-25,43,Female,Ahmedabad,Online,Nykaa,Clothing,Kurta,Max,Beige,XXL,3,2385,5,Standard Day,40,Same Day,0,No,UPI,3,Not Returned,15,summer,Adult
TXN506634,CUST000142,2023-05-25,32,Female,Patna,Online,Ajio,Footwear,Sneakers,Adidas,Red,10,1,8778,13,Standard Day,0,Same Day,0,No,Wallet,4,Not Returned,17,summer,Adult
TXN507401,CUST002156,2023-05-25,45,Male,Hyderabad,Offline,In-Store Purchase,Clothing,Saree,Max,Black,L,1,2765,9,Standard Day,0,N/A (Offline),0,No,Cash,4,Not Returned,9,summer,Adult
TXN507585,CUST001247,2023-05-25,42,Male,Kochi,Online,Amazon,Footwear,Running Shoes,HRX,Blue,7,1,3166,12,Standard Day,0,Express,2,Yes,UPI,3,Not Returned,3,summer,Adult
TXN507591,CUST000758,2023-05-25,29,Female,Hyderabad,Offline,In-Store Purchase,Clothing,Kurta,FabIndia,Navy,XXL,1,2620,4,Standard Day,0,N/A (Offline),0,No,Cash,4,Not Returned,58,summer,Adult
TXN500943,CUST000524,2023-05-26,53,Male,Delhi,Online,Ajio,Footwear,Running Shoes,Puma,Brown,7,1,16635,14,Standard Day,0,Express,1,Yes,Credit Card,4,Returned,4,summer,Adult
TXN501343,CUST002941,2023-05-26,50,Male,Hyderabad,Online,Meesho,Footwear,Slippers,Bata,White,11,1,136,2,Standard Day,40,Express,1,No,UPI,2,Returned,3,summer,Adult
TXN502536,CUST001092,2023-05-26,49,Female,Lucknow,Online,Ajio,Accessories,Socks,Tommy Hilfiger,Red,M,4,3090,13,Standard Day,0,Standard,6,Yes,Debit Card,3,Not Returned,5,summer,Adult
TXN502591,CUST001807,2023-05-26,40,Male,Mumbai,Online,Nykaa,Clothing,Shorts,HRX,Navy,XXL,1,1065,14,Standard Day,60,Standard,7,No,Debit Card,2,Returned,0,summer,Adult
TXN502599,CUST000979,2023-05-26,46,Male,Nagpur,Online,Flipkart,Accessories,Backpack,Tommy Hilfiger,White,Free Size,1,2832,2,Standard Day,40,Standard,5,No,UPI,5,Not Returned,8,summer,Adult
TXN502706,CUST003189,2023-05-26,62,Female,Pune,Offline,In-Store Purchase,Accessories,Backpack,Puma,Blue,Free Size,1,3822,6,Standard Day,0,N/A (Offline),0,No,Credit Card,5,Not Returned,4,summer,Adult
TXN503225,CUST001519,2023-05-26,60,Male,Noida,Online,Amazon,Clothing,Shorts,Allen Solly,Grey,XS,2,1875,15,Standard Day,0,Standard,6,Yes,UPI,3,Not Returned,1,summer,Adult
TXN503910,CUST002424,2023-05-26,50,Male,Bangalore,Online,Meesho,Footwear,Formal Shoes,Hush Puppies,Beige,11,2,4345,11,Standard Day,40,Standard,5,No,Debit Card,5,Not Returned,5,summer,Adult
TXN503990,CUST000589,2023-05-26,28,Female,Bhubaneswar,Online,Ajio,Footwear,Heels,Hush Puppies,Brown,11,1,3232,13,Standard Day,40,Express,1,No,Debit Card,4,Returned,8,summer,Adult
TXN504664,CUST001373,2023-05-26,46,Male,Delhi,Online,Myntra,Clothing,T-shirt,Roadster,Olive,XS,1,965,4,Standard Day,0,Standard,5,Yes,Net Banking,4,Not Returned,0,summer,Adult
TXN505176,CUST002927,2023-05-26,37,Female,Visakhapatnam,Online,Meesho,Footwear,Sandals,Zara,White,8,1,2768,3,Standard Day,0,Standard,4,No,Cash on Delivery,4,Returned,4,summer,Adult
TXN507303,CUST000229,2023-05-26,47,Male,Jaipur,Online,Myntra,Clothing,Hoodie,Adidas,Navy,S,2,13512,12,Standard Day,40,Standard,4,No,Cash on Delivery,4,Not Returned,4,summer,Adult
TXN507662,CUST002733,2023-05-26,26,Male,Jaipur,Online,Ajio,Footwear,Sneakers,HRX,Navy,10,1,3096,8,Standard Day,40,Express,1,No,UPI,2,Returned,1,summer,Adult
TXN508821,CUST000242,2023-05-26,51,Male,Kolkata,Online,Meesho,Clothing,T-shirt,HRX,Olive,S,4,2163,2,Standard Day,0,Standard,5,No,Cash on Delivery,2,Not Returned,8,summer,Adult
TXN509245,CUST003430,2023-05-26,44,Female,Ahmedabad,Online,Flipkart,Footwear,Running Shoes,Adidas,White,11,2,18724,8,Standard Day,60,Standard,6,No,Debit Card,3,Not Returned,9,summer,Adult
TXN500307,CUST001570,2023-05-27,26,Male,Patna,Online,Ajio,Accessories,Backpack,Levis,Black,Free Size,1,2218,5,Standard Day,40,Express,2,No,Debit Card,4,Not Returned,39,summer,Adult
TXN500718,CUST002277,2023-05-27,26,Male,Chandigarh,Online,Ajio,Footwear,Heels,Hush Puppies,Grey,10,1,4008,11,Standard Day,40,Express,1,No,UPI,5,Returned,3,summer,Adult
TXN501025,CUST002683,2023-05-27,55,Female,Noida,Online,Ajio,Footwear,Sandals,Max,Brown,7,2,1682,5,Standard Day,0,Standard,7,No,UPI,3,Not Returned,4,summer,Adult
TXN501554,CUST001480,2023-05-27,26,Male,Noida,Online,Amazon,Clothing,Dress,Roadster,Blue,XXL,1,2465,6,Standard Day,40,Express,2,No,UPI,2,Returned,1,summer,Adult
TXN501858,CUST001403,2023-05-27,57,Female,Hyderabad,Online,Meesho,Footwear,Running Shoes,Nike,Beige,7,1,5722,6,Standard Day,0,Standard,5,Yes,Cash on Delivery,4,Not Returned,1,summer,Adult
TXN502276,CUST002047,2023-05-27,34,Male,Bangalore,Online,Nykaa,Accessories,Backpack,Fastrack,White,Free Size,1,3217,13,Standard Day,0,Standard,6,Yes,UPI,2,Not Returned,33,summer,Adult
TXN502348,CUST000715,2023-05-27,19,Male,Ahmedabad,Online,Myntra,Footwear,Running Shoes,HRX,Brown,10,1,9070,10,Standard Day,40,Standard,6,No,UPI,3,Not Returned,1,summer,Young Adult
TXN504085,CUST001605,2023-05-27,64,Female,Noida,Online,Nykaa,Footwear,Sandals,Zara,Black,11,2,7254,14,Standard Day,60,Express,1,No,Credit Card,5,Not Returned,5,summer,Adult
TXN504262,CUST002578,2023-05-27,56,Male,Jaipur,Online,Amazon,Clothing,Hoodie,HRX,Olive,XL,1,1223,6,Standard Day,0,Express,1,Yes,Credit Card,3,Not Returned,1,summer,Adult
TXN504489,CUST001662,2023-05-27,46,Male,Kochi,Online,Ajio,Accessories,Bag,Tommy Hilfiger,Grey,Free Size,3,22297,12,Standard Day,0,Standard,7,Yes,UPI,3,Not Returned,2,summer,Adult
TXN504692,CUST001039,2023-05-27,19,Female,Kolkata,Online,Myntra,Footwear,Sneakers,Nike,Beige,11,2,36484,6,Standard Day,0,Standard,7,No,Debit Card,2,Not Returned,4,summer,Young Adult
TXN506311,CUST000470,2023-05-27,61,Male,Gurgaon,Online,Nykaa,Footwear,Boots,Hush Puppies,White,9,1,5536,9,Standard Day,60,Express,2,No,Debit Card,4,Not Returned,2,summer,Adult
TXN507862,CUST002666,2023-05-27,22,Female,Delhi,Online,Meesho,Clothing,Jacket,HRX,Grey,XL,3,5729,1,Standard Day,40,Express,1,No,Credit Card,4,Not Returned,3,summer,Young Adult
TXN509397,CUST001458,2023-05-27,31,Male,Kochi,Online,Amazon,Clothing,Trousers,Roadster,Navy,L,1,701,9,Standard Day,40,Express,1,No,UPI,3,Not Returned,28,summer,Adult
TXN500488,CUST000099,2023-05-28,57,Male,Surat,Online,Ajio,Clothing,Dress,Zara,Red,M,3,10751,2,Standard Day,40,Express,1,No,UPI,5,Not Returned,18,summer,Adult
TXN500698,CUST000599,2023-05-28,42,Female,Lucknow,Offline,In-Store Purchase,Clothing,Shorts,Adidas,Blue,M,1,2470,1,Standard Day,0,N/A (Offline),0,Yes,Debit Card,5,Not Returned,0,summer,Adult
TXN501795,CUST001188,2023-05-28,27,Female,Kochi,Online,Nykaa,Clothing,Jacket,Max,Green,L,3,8624,9,Standard Day,0,Standard,4,No,UPI,2,Returned,40,summer,Adult
TXN502489,CUST001129,2023-05-28,19,Male,Noida,Online,Ajio,Footwear,Running Shoes,Puma,Grey,8,1,16198,12,Standard Day,40,Standard,5,No,Credit Card,5,Not Returned,42,summer,Young Adult
TXN503588,CUST003185,2023-05-28,37,Female,Nagpur,Online,Meesho,Accessories,Wallet,Wildcraft,Green,Free Size,1,1364,13,Standard Day,0,Standard,5,No,UPI,3,Not Returned,8,summer,Adult
TXN506779,CUST000109,2023-05-28,52,Female,Surat,Offline,In-Store Purchase,Footwear,Sneakers,Puma,Olive,11,1,8523,7,Standard Day,0,N/A (Offline),0,Yes,UPI,3,Returned,33,summer,Adult
TXN507199,CUST000088,2023-05-28,53,Male,Delhi,Offline,In-Store Purchase,Clothing,Kurta,Max,Beige,L,2,1885,3,Standard Day,0,N/A (Offline),0,No,UPI,2,Not Returned,11,summer,Adult
TXN508703,CUST003285,2023-05-28,41,Male,Chennai,Online,Myntra,Clothing,Jacket,Allen Solly,Blue,XS,1,2396,3,Standard Day,0,Express,2,Yes,UPI,5,Not Returned,1,summer,Adult
TXN509508,CUST000031,2023-05-28,26,Female,Chennai,Online,Myntra,Clothing,Shorts,Puma,White,L,1,796,12,Standard Day,0,Standard,4,Yes,Debit Card,4,Not Returned,0,summer,Adult
TXN501269,CUST000848,2023-05-29,47,Female,Hyderabad,Online,Amazon,Accessories,Backpack,Puma,Navy,Free Size,1,2324,10,Standard Day,0,Express,2,Yes,Credit Card,5,Not Returned,23,summer,Adult
TXN501449,CUST003178,2023-05-29,32,Female,Hyderabad,Online,Myntra,Clothing,Saree,Biba,Navy,XXL,1,9727,9,Standard Day,0,Standard,6,Yes,Wallet,4,Not Returned,13,summer,Adult
TXN501509,CUST001706,2023-05-29,47,Female,Nagpur,Online,Ajio,Clothing,Hoodie,HRX,Brown,L,1,1319,15,Standard Day,0,Standard,6,Yes,UPI,3,Returned,25,summer,Adult
TXN502116,CUST003188,2023-05-29,51,Female,Nagpur,Offline,In-Store Purchase,Accessories,Bag,Wildcraft,Navy,Free Size,1,1303,4,Standard Day,0,N/A (Offline),0,Yes,UPI,2,Not Returned,29,summer,Adult
TXN502354,CUST002197,2023-05-29,40,Female,Gurgaon,Online,Nykaa,Accessories,Sunglasses,Tommy Hilfiger,Blue,Free Size,1,10482,13,Standard Day,60,Express,2,No,Debit Card,4,Returned,32,summer,Adult
TXN502594,CUST002618,2023-05-29,28,Female,Lucknow,Offline,In-Store Purchase,Footwear,Sneakers,Puma,Olive,11,1,21078,6,Standard Day,0,N/A (Offline),0,No,Credit Card,4,Not Returned,3,summer,Adult
TXN502852,CUST002274,2023-05-29,41,Female,Kochi,Online,Ajio,Clothing,Kurta,FabIndia,Red,L,1,3473,7,Standard Day,0,Express,2,Yes,UPI,3,Not Returned,2,summer,Adult
TXN504081,CUST002097,2023-05-29,24,Male,Kolkata,Online,Meesho,Footwear,Formal Shoes,Max,Black,11,1,3200,0,Standard Day,40,Standard,3,No,Wallet,2,Returned,27,summer,Young Adult
TXN504679,CUST002468,2023-05-29,63,Female,Surat,Online,Nykaa,Clothing,Dress,Zara,Red,XS,1,1861,4,Standard Day,40,Standard,4,Yes,Net Banking,5,Not Returned,8,summer,Adult
TXN504768,CUST002074,2023-05-29,29,Female,Visakhapatnam,Online,Myntra,Clothing,T-shirt,Adidas,Olive,M,1,2982,10,Standard Day,0,Express,2,No,UPI,4,Not Returned,23,summer,Adult
TXN504958,CUST000139,2023-05-29,29,Male,Mumbai,Online,Myntra,Clothing,T-shirt,Max,Red,XXL,1,688,4,Standard Day,40,Same Day,0,Yes,Credit Card,3,Not Returned,30,summer,Adult
TXN505132,CUST000913,2023-05-29,33,Male,Bangalore,Online,Myntra,Clothing,Saree,Biba,Black,S,2,10054,3,Standard Day,0,Express,1,No,UPI,4,Not Returned,27,summer,Adult
TXN505532,CUST003089,2023-05-29,59,Male,Gurgaon,Offline,In-Store Purchase,Footwear,Running Shoes,HRX,Blue,9,1,10159,1,Standard Day,0,N/A (Offline),0,Yes,UPI,4,Not Returned,17,summer,Adult
TXN505727,CUST001312,2023-05-29,43,Male,Lucknow,Offline,In-Store Purchase,Footwear,Formal Shoes,Hush Puppies,Green,8,1,7869,8,Standard Day,0,N/A (Offline),0,No,UPI,4,Not Returned,30,summer,Adult
TXN507004,CUST001566,2023-05-29,56,Male,Indore,Online,Ajio,Footwear,Sneakers,Adidas,Black,10,2,19812,12,Standard Day,0,Standard,4,Yes,Cash on Delivery,5,Not Returned,28,summer,Adult
TXN507256,CUST002836,2023-05-29,27,Male,Chennai,Offline,In-Store Purchase,Footwear,Sneakers,Nike,Beige,9,1,16262,2,Standard Day,0,N/A (Offline),0,Yes,UPI,4,Not Returned,6,summer,Adult
TXN507323,CUST000955,2023-05-29,62,Male,Hyderabad,Online,Flipkart,Clothing,Kurta,Biba,Blue,L,1,1010,9,Standard Day,60,Express,2,No,UPI,4,Not Returned,43,summer,Adult
TXN508939,CUST002960,2023-05-29,63,Female,Nagpur,Online,Myntra,Footwear,Sandals,Max,Red,6,1,406,0,Standard Day,60,Same Day,0,No,Net Banking,3,Returned,0,summer,Adult
TXN500052,CUST002404,2023-05-30,18,Female,Nagpur,Offline,In-Store Purchase,Clothing,Saree,Max,Navy,XS,1,1270,1,Standard Day,0,N/A (Offline),0,No,UPI,3,Not Returned,41,summer,Young Adult
TXN501259,CUST001380,2023-05-30,55,Male,Surat,Online,Meesho,Clothing,Saree,Max,Navy,M,1,2820,0,Standard Day,60,Standard,3,No,UPI,2,Returned,3,summer,Adult
TXN501290,CUST000462,2023-05-30,32,Male,Patna,Online,Ajio,Clothing,Saree,FabIndia,Blue,S,2,8057,15,Standard Day,40,Express,2,No,UPI,3,Not Returned,53,summer,Adult
TXN501346,CUST002994,2023-05-30,58,Other,Patna,Online,Flipkart,Accessories,Belt,Levis,Olive,M,1,742,11,Standard Day,0,Standard,5,No,UPI,4,Not Returned,11,summer,Adult
TXN501396,CUST003475,2023-05-30,37,Male,Bangalore,Online,Flipkart,Accessories,Cap,Fastrack,Brown,S,1,781,5,Standard Day,99,Standard,5,No,UPI,4,Not Returned,60,summer,Adult
TXN501848,CUST000888,2023-05-30,57,Male,Gurgaon,Offline,In-Store Purchase,Clothing,Saree,Max,Brown,XXL,1,3629,0,Standard Day,0,N/A (Offline),0,Yes,Cash,3,Returned,8,summer,Adult
TXN501941,CUST003011,2023-05-30,20,Female,Bangalore,Online,Flipkart,Footwear,Heels,Zara,Red,10,2,3474,2,Standard Day,60,Standard,5,No,Cash on Delivery,4,Not Returned,32,summer,Young Adult
TXN503009,CUST002767,2023-05-30,56,Female,Ahmedabad,Online,Amazon,Footwear,Heels,Zara,White,8,2,11847,8,Standard Day,60,Standard,6,No,Debit Card,3,Not Returned,52,summer,Adult
TXN503301,CUST000641,2023-05-30,33,Female,Pune,Online,Ajio,Clothing,Saree,FabIndia,Blue,XXL,2,22425,3,Standard Day,0,Express,2,No,Net Banking,4,Not Returned,2,summer,Adult
TXN505910,CUST003334,2023-05-30,34,Male,Kolkata,Offline,In-Store Purchase,Clothing,Shorts,HRX,Navy,XXL,1,1558,0,Standard Day,0,N/A (Offline),0,Yes,UPI,2,Returned,44,summer,Adult
TXN506151,CUST001439,2023-05-30,28,Female,Surat,Offline,In-Store Purchase,Clothing,Shorts,Nike,Red,XS,1,3049,3,Standard Day,0,N/A (Offline),0,Yes,UPI,5,Not Returned,18,summer,Adult
